learnerId,learnerCity,tutorId,tutorCity,score_mf,tutorName,tutorSubjects,tutorGrades
8aKU74yqLvNPXamu42yDsiCkZJX2,Adama,eOQddar3QtZyhchS9WDKPAXZhis2,Mekelle,0.30368342995643616,alem,English,nan
8aKU74yqLvNPXamu42yDsiCkZJX2,Adama,lWf0JlxAwYNMWCFCSjovpzAOtBZ2,Adwa,0.29803183674812317,jemal,Mathematics;Biology;Chemistry;Physics;ICT;Geography;History;Social Studies,7-8;9-10;11-12
8aKU74yqLvNPXamu42yDsiCkZJX2,Adama,R15YifvlSQRs3vxkbBQIrxwfz1M2,Mekelle,0.29362303018569946,dawit,Mathematics;Physics;Chemistry;Biology,7-8;11-12;5-6;9-10
8aKU74yqLvNPXamu42yDsiCkZJX2,Adama,PjAMGPVThoTMSJa9VXigyJuNy5y2,Aksum,0.2714429795742035,meaza,Amharic;Chemistry;Mathematics;Physics,7-8;9-10;11-12
8aKU74yqLvNPXamu42yDsiCkZJX2,Adama,0D1aw9Bp5LPNSdnvWGFYNi1PWZE3,Adwa,0.2669902443885803,belay,Mathematics;Physics;Amharic;Tigrigna;Chemistry,KG;9-10;7-8;5-6;11-12;1-4
Dk4QUd3IXpPavJZ4p4exrH82kst1,Adwa,UAUK5c6yUiPDhemJ4nHJIV4MLuE3,Adwa,0.9659056663513184,yonatan,English;Mathematics;Chemistry;Geography,KG;7-8;5-6
Dk4QUd3IXpPavJZ4p4exrH82kst1,Adwa,eOQddar3QtZyhchS9WDKPAXZhis2,Mekelle,0.6202430725097656,alem,English,nan
Dk4QUd3IXpPavJZ4p4exrH82kst1,Adwa,DsrjfIvXpFQpDBqLNpFTvNByp0u2,Mekelle,0.5610983371734619,tsegazeab,Mathematics;English;Biology;History;ICT;Physics,1–4;KG;9-10;11-12;7-8;1-4
Dk4QUd3IXpPavJZ4p4exrH82kst1,Adwa,lMrF4YtWI8Q0wmWhNs4r2bKK9q53,Mekelle,0.5490812063217163,netsanet,Mathematics;English;Amharic;Physics;Tigrigna;Biology;Civics;Chemistry;Geography;History;Physical Education;ICT;Art;Ethics;Social Studies;Economics,1-4;KG;7-8;9-10;11-12;5-6
Dk4QUd3IXpPavJZ4p4exrH82kst1,Adwa,iknR9qbLh9ZVXW6DLCa24hv0hq23,Mekelle,0.4820011854171753,tirhas,Chemistry;Mathematics;English;Tigrigna,KG;1–4;5–6
Dk4QUd3IXpPavJZ4p4exrH82kst1,Adwa,H8qRTDIPyASubMbX088q4u5PTkJ2,Mekelle,0.48114150762557983,solomon,Mathematics;Physics;Chemistry;English,7-8;11-12;1-4;5-6;9-10
Dk4QUd3IXpPavJZ4p4exrH82kst1,Adwa,YIeOeuPVRHTW01YOwKwSAxIVzGO2,Mekelle,0.4747937321662903,Hayat,Mathematics;Physics;Chemistry;History;Biology;English,5-6;7-8;11-12
Dk4QUd3IXpPavJZ4p4exrH82kst1,Adwa,DRzN2ih64uMGEuOjZprMovy5fW03,Mekelle,0.4579307734966278,frtuna,Mathematics;English;Amharic;Physics;Biology;Chemistry;Economics;Ethics;Physical Education;Geography;Civics;History;ICT;Art;Social Studies,KG;5–6;7–8;9–10;11–12
Dk4QUd3IXpPavJZ4p4exrH82kst1,Adwa,xFlzvKYWz2PrAN2Bd8fbiPcNdtI2,Aksum,0.443133682012558,almaz,Mathematics;Physics;Chemistry;History,9-10;11-12;7-8
Dk4QUd3IXpPavJZ4p4exrH82kst1,Adwa,0W7NM9Ie82Ta9E6BWE569HKVAE42,Mekelle,0.41903480887413025,mehari,Mathematics;Physics;Civics;Biology;ICT;English,9-10;11-12
Dk4QUd3IXpPavJZ4p4exrH82kst1,Adwa,Y1xiSEf7OsQabrNMK786vsstN702,Mekelle,0.4187239706516266,atsede,Mathematics;Physics;Chemistry,5–6;7–8;9–10;11-12
Dk4QUd3IXpPavJZ4p4exrH82kst1,Adwa,6ZhMaFEz2JR9djnjIWdVgPRibWl2,Aksum,0.3151005804538727,hlina,English;Ethics;Economics;Social Studies,5-6;9-10;11-12;7-8
Dk4QUd3IXpPavJZ4p4exrH82kst1,Adwa,2cPC4cc64pNHZ7sIOqBv7d6qup33,Adwa,0.29855063557624817,nahom,Mathematics;Chemistry;Biology;English;ICT,7-8;11-12;9-10
Dk4QUd3IXpPavJZ4p4exrH82kst1,Adwa,R15YifvlSQRs3vxkbBQIrxwfz1M2,Mekelle,0.2843075692653656,dawit,Mathematics;Physics;Chemistry;Biology,7-8;11-12;5-6;9-10
Dk4QUd3IXpPavJZ4p4exrH82kst1,Adwa,PSYR1jp4fSTQPHzlhkpoPHVPbCm2,Mekelle,0.2803099751472473,selam,Mathematics;Physics;Chemistry;English;Biology;ICT;Economics,KG;1–4;5–6;7–8;9–10;11–12
Dk4QUd3IXpPavJZ4p4exrH82kst1,Adwa,321QGCtd7XRzGddayieKvaHdDm23,Aksum,0.27726462483406067,fisha,Mathematics;Physics;Biology,1-4;7-8;9-10;5-6
Dk4QUd3IXpPavJZ4p4exrH82kst1,Adwa,l6r6bVZXV8UiQd1Z6Y90tbxnh4m2,Aksum,0.2735391855239868,rahel,Mathematics;Physics;Biology,7-8;11-12;KG
Dk4QUd3IXpPavJZ4p4exrH82kst1,Adwa,XyrOyVhu7pdsPk1WS7gubK89bjH2,Aksum,0.25535789132118225,eyob,Amharic;Economics;Social Studies;Mathematics;Physics;Chemistry;English;Biology;Tigrigna;History;ICT;Physical Education;Ethics;Civics;Geography;Art,KG;5-6;1-4;9-10;7-8;11-12
Dk4QUd3IXpPavJZ4p4exrH82kst1,Adwa,PjAMGPVThoTMSJa9VXigyJuNy5y2,Aksum,0.24547964334487915,meaza,Amharic;Chemistry;Mathematics;Physics,7-8;9-10;11-12
Dk4QUd3IXpPavJZ4p4exrH82kst1,Adwa,0l2f2PHXtNRUMCFN9TX6TIywPhx1,Mekelle,0.24279120564460754,teddy,Mathematics;Physics;Chemistry;Biology,KG;7-8;9-10;1-4;11-12;5-6
Ed0o9ZhgnBayPZEtwT87RnuEfVc2,mekelle,iknR9qbLh9ZVXW6DLCa24hv0hq23,Mekelle,1.7079929113388062,tirhas,Chemistry;Mathematics;English;Tigrigna,KG;1–4;5–6
Ed0o9ZhgnBayPZEtwT87RnuEfVc2,mekelle,0W7NM9Ie82Ta9E6BWE569HKVAE42,Mekelle,1.104835867881775,mehari,Mathematics;Physics;Civics;Biology;ICT;English,9-10;11-12
Ed0o9ZhgnBayPZEtwT87RnuEfVc2,mekelle,H8qRTDIPyASubMbX088q4u5PTkJ2,Mekelle,1.0639680624008179,solomon,Mathematics;Physics;Chemistry;English,7-8;11-12;1-4;5-6;9-10
Ed0o9ZhgnBayPZEtwT87RnuEfVc2,mekelle,R15YifvlSQRs3vxkbBQIrxwfz1M2,Mekelle,0.9726398587226868,dawit,Mathematics;Physics;Chemistry;Biology,7-8;11-12;5-6;9-10
Ed0o9ZhgnBayPZEtwT87RnuEfVc2,mekelle,DRzN2ih64uMGEuOjZprMovy5fW03,Mekelle,0.9637833833694458,frtuna,Mathematics;English;Amharic;Physics;Biology;Chemistry;Economics;Ethics;Physical Education;Geography;Civics;History;ICT;Art;Social Studies,KG;5–6;7–8;9–10;11–12
Ed0o9ZhgnBayPZEtwT87RnuEfVc2,mekelle,PSYR1jp4fSTQPHzlhkpoPHVPbCm2,Mekelle,0.9316389560699463,selam,Mathematics;Physics;Chemistry;English;Biology;ICT;Economics,KG;1–4;5–6;7–8;9–10;11–12
Ed0o9ZhgnBayPZEtwT87RnuEfVc2,mekelle,eOQddar3QtZyhchS9WDKPAXZhis2,Mekelle,0.8234797716140747,alem,English,nan
Ed0o9ZhgnBayPZEtwT87RnuEfVc2,mekelle,FtYF3kPPyFeyVUpTPRigfsV0YDl2,Mekelle,0.7728579044342041,tsehay,Mathematics;English;Tigrigna;Chemistry;Amharic;Biology;Physics;History;Geography;ICT;Art;Physical Education;Ethics;Social Studies;Civics;Economics,KG;5-6;9-10;11-12;7-8;1-4
Ed0o9ZhgnBayPZEtwT87RnuEfVc2,mekelle,YIeOeuPVRHTW01YOwKwSAxIVzGO2,Mekelle,0.7257886528968811,Hayat,Mathematics;Physics;Chemistry;History;Biology;English,5-6;7-8;11-12
Ed0o9ZhgnBayPZEtwT87RnuEfVc2,mekelle,UAUK5c6yUiPDhemJ4nHJIV4MLuE3,Adwa,0.6173801422119141,yonatan,English;Mathematics;Chemistry;Geography,KG;7-8;5-6
Ed0o9ZhgnBayPZEtwT87RnuEfVc2,mekelle,xFlzvKYWz2PrAN2Bd8fbiPcNdtI2,Aksum,0.6026511192321777,almaz,Mathematics;Physics;Chemistry;History,9-10;11-12;7-8
Ed0o9ZhgnBayPZEtwT87RnuEfVc2,mekelle,v3njZn6muKYDNyM2HsyWgMrU8mi2,Mekelle,0.5879034399986267,abdelaziz,Biology;English;Mathematics,5-6;1-4;7-8;9-10;11-12
Ed0o9ZhgnBayPZEtwT87RnuEfVc2,mekelle,nll9dUGXHMYqJxqYoLQeJo2rpGL2,Adwa,0.5470470190048218,natnael,English;Mathematics;Physics;Chemistry,5-6;7-8;9-10;11-12
Ed0o9ZhgnBayPZEtwT87RnuEfVc2,mekelle,2cPC4cc64pNHZ7sIOqBv7d6qup33,Adwa,0.5433374047279358,nahom,Mathematics;Chemistry;Biology;English;ICT,7-8;11-12;9-10
Ed0o9ZhgnBayPZEtwT87RnuEfVc2,mekelle,Y1xiSEf7OsQabrNMK786vsstN702,Mekelle,0.5027450919151306,atsede,Mathematics;Physics;Chemistry,5–6;7–8;9–10;11-12
Ed0o9ZhgnBayPZEtwT87RnuEfVc2,mekelle,y5E27NmxoUQt1jMjpo2lFZSrwPn1,Mekelle,0.46241700649261475,Hiyab,Mathematics;Physics;Biology;ICT,7-8;9-10;11-12
Ed0o9ZhgnBayPZEtwT87RnuEfVc2,mekelle,321QGCtd7XRzGddayieKvaHdDm23,Aksum,0.45166248083114624,fisha,Mathematics;Physics;Biology,1-4;7-8;9-10;5-6
Ed0o9ZhgnBayPZEtwT87RnuEfVc2,mekelle,lWf0JlxAwYNMWCFCSjovpzAOtBZ2,Adwa,0.4259052574634552,jemal,Mathematics;Biology;Chemistry;Physics;ICT;Geography;History;Social Studies,7-8;9-10;11-12
Ed0o9ZhgnBayPZEtwT87RnuEfVc2,mekelle,lMrF4YtWI8Q0wmWhNs4r2bKK9q53,Mekelle,0.39634469151496887,netsanet,Mathematics;English;Amharic;Physics;Tigrigna;Biology;Civics;Chemistry;Geography;History;Physical Education;ICT;Art;Ethics;Social Studies;Economics,1-4;KG;7-8;9-10;11-12;5-6
Ed0o9ZhgnBayPZEtwT87RnuEfVc2,mekelle,0D1aw9Bp5LPNSdnvWGFYNi1PWZE3,Adwa,0.3960801064968109,belay,Mathematics;Physics;Amharic;Tigrigna;Chemistry,KG;9-10;7-8;5-6;11-12;1-4
FoYjiFalbmSUknqEJnMODusQlEh1,Mekelle,Y1xiSEf7OsQabrNMK786vsstN702,Mekelle,1.8002783060073853,atsede,Mathematics;Physics;Chemistry,5–6;7–8;9–10;11-12
FoYjiFalbmSUknqEJnMODusQlEh1,Mekelle,H8qRTDIPyASubMbX088q4u5PTkJ2,Mekelle,1.66293466091156,solomon,Mathematics;Physics;Chemistry;English,7-8;11-12;1-4;5-6;9-10
FoYjiFalbmSUknqEJnMODusQlEh1,Mekelle,0W7NM9Ie82Ta9E6BWE569HKVAE42,Mekelle,1.260555386543274,mehari,Mathematics;Physics;Civics;Biology;ICT;English,9-10;11-12
FoYjiFalbmSUknqEJnMODusQlEh1,Mekelle,eOQddar3QtZyhchS9WDKPAXZhis2,Mekelle,1.194972276687622,alem,English,nan
FoYjiFalbmSUknqEJnMODusQlEh1,Mekelle,PSYR1jp4fSTQPHzlhkpoPHVPbCm2,Mekelle,1.0260956287384033,selam,Mathematics;Physics;Chemistry;English;Biology;ICT;Economics,KG;1–4;5–6;7–8;9–10;11–12
FoYjiFalbmSUknqEJnMODusQlEh1,Mekelle,nll9dUGXHMYqJxqYoLQeJo2rpGL2,Adwa,0.9357184171676636,natnael,English;Mathematics;Physics;Chemistry,5-6;7-8;9-10;11-12
FoYjiFalbmSUknqEJnMODusQlEh1,Mekelle,iknR9qbLh9ZVXW6DLCa24hv0hq23,Mekelle,0.9192820191383362,tirhas,Chemistry;Mathematics;English;Tigrigna,KG;1–4;5–6
FoYjiFalbmSUknqEJnMODusQlEh1,Mekelle,R15YifvlSQRs3vxkbBQIrxwfz1M2,Mekelle,0.9176409840583801,dawit,Mathematics;Physics;Chemistry;Biology,7-8;11-12;5-6;9-10
FoYjiFalbmSUknqEJnMODusQlEh1,Mekelle,xFlzvKYWz2PrAN2Bd8fbiPcNdtI2,Aksum,0.8981047868728638,almaz,Mathematics;Physics;Chemistry;History,9-10;11-12;7-8
FoYjiFalbmSUknqEJnMODusQlEh1,Mekelle,exMEFoTNtJab9zbdtPUirylPR0S2,Mekelle,0.7635588645935059,seble,Mathematics;Chemistry;English;Biology;Physics,KG;1–4;5–6;7–8;9–10;11–12
FoYjiFalbmSUknqEJnMODusQlEh1,Mekelle,0D1aw9Bp5LPNSdnvWGFYNi1PWZE3,Adwa,0.7329379320144653,belay,Mathematics;Physics;Amharic;Tigrigna;Chemistry,KG;9-10;7-8;5-6;11-12;1-4
FoYjiFalbmSUknqEJnMODusQlEh1,Mekelle,4JIeujA4Dnhs4idBMx38ZtXFoQf1,Mekelle,0.713404655456543,kebron,Mathematics;Chemistry;Physics;Biology;English;Social Studies;Economics,7–8;9–10;11–12
FoYjiFalbmSUknqEJnMODusQlEh1,Mekelle,321QGCtd7XRzGddayieKvaHdDm23,Aksum,0.6792572736740112,fisha,Mathematics;Physics;Biology,1-4;7-8;9-10;5-6
FoYjiFalbmSUknqEJnMODusQlEh1,Mekelle,lMrF4YtWI8Q0wmWhNs4r2bKK9q53,Mekelle,0.6154239773750305,netsanet,Mathematics;English;Amharic;Physics;Tigrigna;Biology;Civics;Chemistry;Geography;History;Physical Education;ICT;Art;Ethics;Social Studies;Economics,1-4;KG;7-8;9-10;11-12;5-6
FoYjiFalbmSUknqEJnMODusQlEh1,Mekelle,2cPC4cc64pNHZ7sIOqBv7d6qup33,Adwa,0.5881283283233643,nahom,Mathematics;Chemistry;Biology;English;ICT,7-8;11-12;9-10
FoYjiFalbmSUknqEJnMODusQlEh1,Mekelle,DRzN2ih64uMGEuOjZprMovy5fW03,Mekelle,0.5857166051864624,frtuna,Mathematics;English;Amharic;Physics;Biology;Chemistry;Economics;Ethics;Physical Education;Geography;Civics;History;ICT;Art;Social Studies,KG;5–6;7–8;9–10;11–12
FoYjiFalbmSUknqEJnMODusQlEh1,Mekelle,QJ8HvLQFoQaTr16OvNXZdZpnj7F3,Adwa,0.5671130418777466,etsub,Physics;Chemistry;Biology,9-10;11-12;5-6
FoYjiFalbmSUknqEJnMODusQlEh1,Mekelle,0l2f2PHXtNRUMCFN9TX6TIywPhx1,Mekelle,0.5478011965751648,teddy,Mathematics;Physics;Chemistry;Biology,KG;7-8;9-10;1-4;11-12;5-6
FoYjiFalbmSUknqEJnMODusQlEh1,Mekelle,DsrjfIvXpFQpDBqLNpFTvNByp0u2,Mekelle,0.5163995623588562,tsegazeab,Mathematics;English;Biology;History;ICT;Physics,1–4;KG;9-10;11-12;7-8;1-4
FoYjiFalbmSUknqEJnMODusQlEh1,Mekelle,v3njZn6muKYDNyM2HsyWgMrU8mi2,Mekelle,0.487515389919281,abdelaziz,Biology;English;Mathematics,5-6;1-4;7-8;9-10;11-12
GwyE5cIjvsV6gx6fObjjgNhIDZk2,Mekelle,DRzN2ih64uMGEuOjZprMovy5fW03,Mekelle,1.9138003587722778,frtuna,Mathematics;English;Amharic;Physics;Biology;Chemistry;Economics;Ethics;Physical Education;Geography;Civics;History;ICT;Art;Social Studies,KG;5–6;7–8;9–10;11–12
GwyE5cIjvsV6gx6fObjjgNhIDZk2,Mekelle,0W7NM9Ie82Ta9E6BWE569HKVAE42,Mekelle,1.097416639328003,mehari,Mathematics;Physics;Civics;Biology;ICT;English,9-10;11-12
GwyE5cIjvsV6gx6fObjjgNhIDZk2,Mekelle,eOQddar3QtZyhchS9WDKPAXZhis2,Mekelle,1.0057947635650635,alem,English,nan
GwyE5cIjvsV6gx6fObjjgNhIDZk2,Mekelle,0D1aw9Bp5LPNSdnvWGFYNi1PWZE3,Adwa,0.915984570980072,belay,Mathematics;Physics;Amharic;Tigrigna;Chemistry,KG;9-10;7-8;5-6;11-12;1-4
GwyE5cIjvsV6gx6fObjjgNhIDZk2,Mekelle,exMEFoTNtJab9zbdtPUirylPR0S2,Mekelle,0.894901692867279,seble,Mathematics;Chemistry;English;Biology;Physics,KG;1–4;5–6;7–8;9–10;11–12
GwyE5cIjvsV6gx6fObjjgNhIDZk2,Mekelle,YIeOeuPVRHTW01YOwKwSAxIVzGO2,Mekelle,0.8914597034454346,Hayat,Mathematics;Physics;Chemistry;History;Biology;English,5-6;7-8;11-12
GwyE5cIjvsV6gx6fObjjgNhIDZk2,Mekelle,iknR9qbLh9ZVXW6DLCa24hv0hq23,Mekelle,0.8844637274742126,tirhas,Chemistry;Mathematics;English;Tigrigna,KG;1–4;5–6
GwyE5cIjvsV6gx6fObjjgNhIDZk2,Mekelle,xFlzvKYWz2PrAN2Bd8fbiPcNdtI2,Aksum,0.8822696208953857,almaz,Mathematics;Physics;Chemistry;History,9-10;11-12;7-8
GwyE5cIjvsV6gx6fObjjgNhIDZk2,Mekelle,DsrjfIvXpFQpDBqLNpFTvNByp0u2,Mekelle,0.8205979466438293,tsegazeab,Mathematics;English;Biology;History;ICT;Physics,1–4;KG;9-10;11-12;7-8;1-4
GwyE5cIjvsV6gx6fObjjgNhIDZk2,Mekelle,v3njZn6muKYDNyM2HsyWgMrU8mi2,Mekelle,0.7610973119735718,abdelaziz,Biology;English;Mathematics,5-6;1-4;7-8;9-10;11-12
GwyE5cIjvsV6gx6fObjjgNhIDZk2,Mekelle,nll9dUGXHMYqJxqYoLQeJo2rpGL2,Adwa,0.7391891479492188,natnael,English;Mathematics;Physics;Chemistry,5-6;7-8;9-10;11-12
GwyE5cIjvsV6gx6fObjjgNhIDZk2,Mekelle,R15YifvlSQRs3vxkbBQIrxwfz1M2,Mekelle,0.6822389960289001,dawit,Mathematics;Physics;Chemistry;Biology,7-8;11-12;5-6;9-10
GwyE5cIjvsV6gx6fObjjgNhIDZk2,Mekelle,H8qRTDIPyASubMbX088q4u5PTkJ2,Mekelle,0.6151306629180908,solomon,Mathematics;Physics;Chemistry;English,7-8;11-12;1-4;5-6;9-10
GwyE5cIjvsV6gx6fObjjgNhIDZk2,Mekelle,321QGCtd7XRzGddayieKvaHdDm23,Aksum,0.6044914722442627,fisha,Mathematics;Physics;Biology,1-4;7-8;9-10;5-6
GwyE5cIjvsV6gx6fObjjgNhIDZk2,Mekelle,Y1xiSEf7OsQabrNMK786vsstN702,Mekelle,0.5898574590682983,atsede,Mathematics;Physics;Chemistry,5–6;7–8;9–10;11-12
GwyE5cIjvsV6gx6fObjjgNhIDZk2,Mekelle,0l2f2PHXtNRUMCFN9TX6TIywPhx1,Mekelle,0.5667345523834229,teddy,Mathematics;Physics;Chemistry;Biology,KG;7-8;9-10;1-4;11-12;5-6
GwyE5cIjvsV6gx6fObjjgNhIDZk2,Mekelle,UAUK5c6yUiPDhemJ4nHJIV4MLuE3,Adwa,0.5665138363838196,yonatan,English;Mathematics;Chemistry;Geography,KG;7-8;5-6
GwyE5cIjvsV6gx6fObjjgNhIDZk2,Mekelle,lMrF4YtWI8Q0wmWhNs4r2bKK9q53,Mekelle,0.558025598526001,netsanet,Mathematics;English;Amharic;Physics;Tigrigna;Biology;Civics;Chemistry;Geography;History;Physical Education;ICT;Art;Ethics;Social Studies;Economics,1-4;KG;7-8;9-10;11-12;5-6
GwyE5cIjvsV6gx6fObjjgNhIDZk2,Mekelle,FtYF3kPPyFeyVUpTPRigfsV0YDl2,Mekelle,0.5129636526107788,tsehay,Mathematics;English;Tigrigna;Chemistry;Amharic;Biology;Physics;History;Geography;ICT;Art;Physical Education;Ethics;Social Studies;Civics;Economics,KG;5-6;9-10;11-12;7-8;1-4
GwyE5cIjvsV6gx6fObjjgNhIDZk2,Mekelle,k2kncfGm6FfoATWUjyeqbmCCBDm2,Adwa,0.4925236701965332,estifanos,Amharic;Biology;Social Studies,5-6;11-12
H7GjQ2jzsLUdzLeq8XavGDvPzVF2,Mekelle,DsrjfIvXpFQpDBqLNpFTvNByp0u2,Mekelle,1.6652876138687134,tsegazeab,Mathematics;English;Biology;History;ICT;Physics,1–4;KG;9-10;11-12;7-8;1-4
H7GjQ2jzsLUdzLeq8XavGDvPzVF2,Mekelle,YIeOeuPVRHTW01YOwKwSAxIVzGO2,Mekelle,1.1569836139678955,Hayat,Mathematics;Physics;Chemistry;History;Biology;English,5-6;7-8;11-12
H7GjQ2jzsLUdzLeq8XavGDvPzVF2,Mekelle,exMEFoTNtJab9zbdtPUirylPR0S2,Mekelle,1.1368629932403564,seble,Mathematics;Chemistry;English;Biology;Physics,KG;1–4;5–6;7–8;9–10;11–12
H7GjQ2jzsLUdzLeq8XavGDvPzVF2,Mekelle,v3njZn6muKYDNyM2HsyWgMrU8mi2,Mekelle,0.9835419654846191,abdelaziz,Biology;English;Mathematics,5-6;1-4;7-8;9-10;11-12
H7GjQ2jzsLUdzLeq8XavGDvPzVF2,Mekelle,0l2f2PHXtNRUMCFN9TX6TIywPhx1,Mekelle,0.8738710284233093,teddy,Mathematics;Physics;Chemistry;Biology,KG;7-8;9-10;1-4;11-12;5-6
H7GjQ2jzsLUdzLeq8XavGDvPzVF2,Mekelle,lMrF4YtWI8Q0wmWhNs4r2bKK9q53,Mekelle,0.869614839553833,netsanet,Mathematics;English;Amharic;Physics;Tigrigna;Biology;Civics;Chemistry;Geography;History;Physical Education;ICT;Art;Ethics;Social Studies;Economics,1-4;KG;7-8;9-10;11-12;5-6
H7GjQ2jzsLUdzLeq8XavGDvPzVF2,Mekelle,R15YifvlSQRs3vxkbBQIrxwfz1M2,Mekelle,0.8586919903755188,dawit,Mathematics;Physics;Chemistry;Biology,7-8;11-12;5-6;9-10
H7GjQ2jzsLUdzLeq8XavGDvPzVF2,Mekelle,DRzN2ih64uMGEuOjZprMovy5fW03,Mekelle,0.7773236632347107,frtuna,Mathematics;English;Amharic;Physics;Biology;Chemistry;Economics;Ethics;Physical Education;Geography;Civics;History;ICT;Art;Social Studies,KG;5–6;7–8;9–10;11–12
H7GjQ2jzsLUdzLeq8XavGDvPzVF2,Mekelle,nll9dUGXHMYqJxqYoLQeJo2rpGL2,Adwa,0.6755488514900208,natnael,English;Mathematics;Physics;Chemistry,5-6;7-8;9-10;11-12
H7GjQ2jzsLUdzLeq8XavGDvPzVF2,Mekelle,y5E27NmxoUQt1jMjpo2lFZSrwPn1,Mekelle,0.6218491196632385,Hiyab,Mathematics;Physics;Biology;ICT,7-8;9-10;11-12
H7GjQ2jzsLUdzLeq8XavGDvPzVF2,Mekelle,0W7NM9Ie82Ta9E6BWE569HKVAE42,Mekelle,0.6112837791442871,mehari,Mathematics;Physics;Civics;Biology;ICT;English,9-10;11-12
H7GjQ2jzsLUdzLeq8XavGDvPzVF2,Mekelle,Y1xiSEf7OsQabrNMK786vsstN702,Mekelle,0.5819017291069031,atsede,Mathematics;Physics;Chemistry,5–6;7–8;9–10;11-12
H7GjQ2jzsLUdzLeq8XavGDvPzVF2,Mekelle,eOQddar3QtZyhchS9WDKPAXZhis2,Mekelle,0.552191972732544,alem,English,nan
H7GjQ2jzsLUdzLeq8XavGDvPzVF2,Mekelle,0D1aw9Bp5LPNSdnvWGFYNi1PWZE3,Adwa,0.5491688847541809,belay,Mathematics;Physics;Amharic;Tigrigna;Chemistry,KG;9-10;7-8;5-6;11-12;1-4
H7GjQ2jzsLUdzLeq8XavGDvPzVF2,Mekelle,xFlzvKYWz2PrAN2Bd8fbiPcNdtI2,Aksum,0.5158364772796631,almaz,Mathematics;Physics;Chemistry;History,9-10;11-12;7-8
H7GjQ2jzsLUdzLeq8XavGDvPzVF2,Mekelle,ECcTDZvf9vOkwuc4xcbqBVNSFot1,Adwa,0.5036047697067261,lemlem,Mathematics;English;Amharic;Physics;Tigrigna;Chemistry;Biology;Civics;History;Geography;Physical Education;ICT;Ethics;Art;Social Studies;Economics,KG;1-4;5-6;7-8;9-10;11-12
H7GjQ2jzsLUdzLeq8XavGDvPzVF2,Mekelle,UAUK5c6yUiPDhemJ4nHJIV4MLuE3,Adwa,0.4896862208843231,yonatan,English;Mathematics;Chemistry;Geography,KG;7-8;5-6
H7GjQ2jzsLUdzLeq8XavGDvPzVF2,Mekelle,6ZhMaFEz2JR9djnjIWdVgPRibWl2,Aksum,0.44589340686798096,hlina,English;Ethics;Economics;Social Studies,5-6;9-10;11-12;7-8
H7GjQ2jzsLUdzLeq8XavGDvPzVF2,Mekelle,lWf0JlxAwYNMWCFCSjovpzAOtBZ2,Adwa,0.414605975151062,jemal,Mathematics;Biology;Chemistry;Physics;ICT;Geography;History;Social Studies,7-8;9-10;11-12
H7GjQ2jzsLUdzLeq8XavGDvPzVF2,Mekelle,PSYR1jp4fSTQPHzlhkpoPHVPbCm2,Mekelle,0.39867931604385376,selam,Mathematics;Physics;Chemistry;English;Biology;ICT;Economics,KG;1–4;5–6;7–8;9–10;11–12
MJDW6XaXCzUa8XWXLaa7YNpIoOj2,Mekelle,v3njZn6muKYDNyM2HsyWgMrU8mi2,Mekelle,1.6244615316390991,abdelaziz,Biology;English;Mathematics,5-6;1-4;7-8;9-10;11-12
MJDW6XaXCzUa8XWXLaa7YNpIoOj2,Mekelle,0W7NM9Ie82Ta9E6BWE569HKVAE42,Mekelle,1.338856816291809,mehari,Mathematics;Physics;Civics;Biology;ICT;English,9-10;11-12
MJDW6XaXCzUa8XWXLaa7YNpIoOj2,Mekelle,R15YifvlSQRs3vxkbBQIrxwfz1M2,Mekelle,1.3148635625839233,dawit,Mathematics;Physics;Chemistry;Biology,7-8;11-12;5-6;9-10
MJDW6XaXCzUa8XWXLaa7YNpIoOj2,Mekelle,y5E27NmxoUQt1jMjpo2lFZSrwPn1,Mekelle,1.2015552520751953,Hiyab,Mathematics;Physics;Biology;ICT,7-8;9-10;11-12
MJDW6XaXCzUa8XWXLaa7YNpIoOj2,Mekelle,iknR9qbLh9ZVXW6DLCa24hv0hq23,Mekelle,1.0642352104187012,tirhas,Chemistry;Mathematics;English;Tigrigna,KG;1–4;5–6
MJDW6XaXCzUa8XWXLaa7YNpIoOj2,Mekelle,DRzN2ih64uMGEuOjZprMovy5fW03,Mekelle,0.910321056842804,frtuna,Mathematics;English;Amharic;Physics;Biology;Chemistry;Economics;Ethics;Physical Education;Geography;Civics;History;ICT;Art;Social Studies,KG;5–6;7–8;9–10;11–12
MJDW6XaXCzUa8XWXLaa7YNpIoOj2,Mekelle,eOQddar3QtZyhchS9WDKPAXZhis2,Mekelle,0.8778877258300781,alem,English,nan
MJDW6XaXCzUa8XWXLaa7YNpIoOj2,Mekelle,FtYF3kPPyFeyVUpTPRigfsV0YDl2,Mekelle,0.8265782594680786,tsehay,Mathematics;English;Tigrigna;Chemistry;Amharic;Biology;Physics;History;Geography;ICT;Art;Physical Education;Ethics;Social Studies;Civics;Economics,KG;5-6;9-10;11-12;7-8;1-4
MJDW6XaXCzUa8XWXLaa7YNpIoOj2,Mekelle,exMEFoTNtJab9zbdtPUirylPR0S2,Mekelle,0.7772709727287292,seble,Mathematics;Chemistry;English;Biology;Physics,KG;1–4;5–6;7–8;9–10;11–12
